index,count_deposit,count_borrow,count_repay,count_withdraw,count_liquidation,avg_deposit,avg_borrow,avg_repay,avg_withdraw,withdraw_to_depo,borrow_to_deposit,repay_to_borrow
150,0.0019569471624266144,0.0,0.0,0.0,0.0,4.190271422503209e-07,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0019569471624266144,0.0,0.0,7.010164738871364e-05,0.0,0.0001785713337100551,0.0,0.0,0.00012177988640702513,8.432417343483155e-11,0.0,0.0
2610,0.003913894324853229,0.0,0.0,0.0,0.0,4.3134404738990315e-07,0.0,0.0,0.0,0.0,0.0,0.0
3175,0.009784735812133072,0.01,0.010309278350515464,0.0004907115317209955,0.0,0.04795165897894007,0.08568145861592498,0.046267530505914235,0.023453202387812906,8.466712181560302e-11,0.545770721436644,0.9429134898122055
410,0.0019569471624266144,0.005,0.003436426116838488,7.010164738871364e-05,0.0,0.0005463385114477787,0.00015678966560167933,0.00012664571291807114,0.0003731081455845359,8.444252023633388e-11,0.2191404334821142,0.9402952707849845
757,0.007827788649706457,0.005,0.003436426116838488,0.00021030494216614092,0.0,2.088737659616343e-05,9.608364181043485e-06,7.760343132269702e-06,2.1399376833900726e-05,9.500944879228732e-11,0.08781582561414306,0.940205196062476
1086,0.0019569471624266144,0.0,0.0,0.0,0.0,6.047187265601414e-07,0.0,0.0,0.0,0.0,0.0,0.0
1144,0.0019569471624266144,0.005,0.006872852233676976,0.0,0.0,3.986672488050674e-05,1.3823799553716854e-05,5.524863009186161e-06,0.0,0.0,0.2647791371001898,0.9304971503433411
40,0.0019569471624266144,0.005,0.0,0.0,0.0,4.35342702785757e-08,3.899479043916776e-09,0.0,0.0,0.0,0.06839721180746307,0.0
3172,0.0019569471624266144,0.0,0.0,0.0,0.0,4.2458638667964646e-07,0.0,0.0,0.0,0.0,0.0,0.0
2638,0.003913894324853229,0.0,0.0,0.0,0.0,3.964566083893446e-07,0.0,0.0,0.0,0.0,0.0,0.0
932,0.015655577299412915,0.015,0.0,0.0,0.0,3.0509301092423745e-05,1.634898854374891e-05,0.0,0.0,0.0,0.15344646432796757,0.0
3232,0.003913894324853229,0.0,0.0,0.0,0.0,2.4575292840123683e-07,0.0,0.0,0.0,0.0,0.0,0.0
1071,0.0019569471624266144,0.0,0.0,0.0,0.0,4.2570112623131264e-07,0.0,0.0,0.0,0.0,0.0,0.0
1139,0.003913894324853229,0.0,0.0,0.0003505082369435682,0.0,2.4017968208235063e-05,0.0,0.0,7.837447246550993e-06,1.0087104298212695e-10,0.0,0.0
2291,0.0019569471624266144,0.0,0.0,0.0,0.0,3.920493560238039e-07,0.0,0.0,0.0,0.0,0.0,0.0
1034,0.0019569471624266144,0.0,0.0,0.0,0.0,4.235448624035498e-07,0.0,0.0,0.0,0.0,0.0,0.0
1269,0.05870841487279843,0.085,0.024054982817869414,0.00042060988433228184,0.0,3.1380604897170664e-05,1.959712726208264e-05,1.3590567347018737e-05,3.19085532308254e-05,2.5145723003499e-11,0.270225094560179,0.3324187578638128
418,0.13894324853228962,0.19,0.10996563573883161,0.003224675779880827,0.0,9.085498238291557e-06,8.117021699465411e-06,7.772892593897008e-06,1.2362797659423874e-05,1.0900734705030885e-10,0.3651237719710317,0.9387361371612231
1775,0.007827788649706457,0.0,0.0,0.00021030494216614092,0.0,1.4169555071549275e-05,0.0,0.0,1.3070205210391792e-05,8.554128322448617e-11,0.0,0.0
2695,0.0019569471624266144,0.0,0.0,0.0,0.0,6.33231971709834e-08,0.0,0.0,0.0,0.0,0.0,0.0
